student_id,sleep_hours,addiction_score
3897,6.09,3.01
3898,6.3,5.77
3899,6.95,13.94
3900,4.99,14.37
3901,8.64,6.25
3902,6.16,4.94
3903,4.83,2.62
3904,7.81,4.17
3905,5.1,-3.91
3906,4.72,5.98
3907,6.81,7.42
3908,7.36,5.57
3909,6.85,2.33
3910,7.28,17.37
3911,4.58,11.02
3912,6.38,15.03
3913,5.79,6.6
3914,8.87,11.3
3915,4.25,7.19
3916,5.49,10.58
3917,8.71,2.64
3918,8.92,5.16
3919,8.12,17.56
3920,4.38,12.75
3921,6.81,13.71
3922,6.0,6.56
3923,8.03,6.79
3924,4.28,9.3
3925,4.99,9.13
3926,6.45,6.52
3927,4.79,14.71
3928,7.46,4.42
3929,8.1,11.96
3930,7.52,7.61
3931,6.2,3.6
3932,8.39,7.01
3933,4.69,12.81
3934,5.3,3.17
3935,6.45,1.13
3936,4.31,6.62
3937,4.48,5.72
3938,5.99,8.37
3939,8.72,4.66
3940,8.54,1.99
3941,6.33,20.81
3942,4.71,15.84
3943,4.89,10.97
3944,5.89,17.31
3945,5.05,12.67
3946,4.41,1.69
3947,7.37,3.37
3948,6.91,16.74
3949,5.46,13.72
3950,7.89,15.18
3951,7.88,14.89
3952,6.46,9.47
3953,4.48,5.52
3954,8.59,2.61
3955,7.34,2.77
3956,5.24,2.55
3957,7.05,10.5
3958,6.03,3.56
3959,7.18,7.55
3960,6.37,4.84
3961,6.43,7.75
3962,7.68,10.67
3963,7.07,12.06
3964,4.4,12.17
3965,4.33,16.27
3966,5.53,2.21
3967,6.15,0.05
3968,5.38,19.1
3969,7.26,12.04
3970,4.98,14.6
3971,7.52,5.12
3972,7.87,15.44
3973,4.62,16.77
3974,7.25,9.93
3975,8.81,1.9
3976,4.96,16.6
3977,8.55,16.38
3978,7.03,13.96
3979,6.95,0.54
3980,4.26,15.94
3981,7.74,3.18
3982,6.39,1.28
3983,7.61,8.54
3984,8.05,5.83
3985,6.62,11.21
3986,5.32,12.06
3987,4.71,0.25
3988,4.8,12.57
3989,8.33,15.08
3990,4.62,2.33
3991,5.92,10.43
3992,5.67,8.74
3993,8.33,9.83
3994,6.39,11.38
3995,8.98,5.03
3996,7.69,5.0
3997,8.25,21.04
3998,4.49,13.9
3999,5.27,11.61
4000,4.68,8.4
4001,6.32,11.27
4002,7.59,5.14
4003,4.85,2.33
4004,4.65,9.49
4005,7.07,4.96
4006,5.15,3.89
4007,6.4,8.82
4008,4.26,15.95
4009,7.4,3.77
4010,6.71,5.87
4011,7.24,3.77
4012,5.38,16.64
4013,5.39,15.03
4014,8.01,10.96
4015,7.59,17.48
4016,6.9,10.96
4017,7.14,19.23
4018,4.47,4.7
4019,8.28,4.26
4020,7.85,11.14
4021,6.95,8.94
4022,8.59,9.57
4023,4.84,6.32
4024,7.43,12.73
4025,8.81,4.85
4026,5.55,2.81
4027,4.08,17.85
4028,7.67,11.64
4029,4.03,17.55
4030,8.36,12.57
4031,4.28,17.03
4032,7.26,11.74
4033,5.89,0.98
4034,5.02,0.44
4035,8.49,7.32
4036,7.73,18.25
4037,5.7,2.05
4038,5.42,16.39
4039,7.68,12.77
4040,8.18,14.09
4041,7.58,3.79
4042,7.2,5.3
4043,5.14,16.94
4044,8.26,3.57
4045,7.75,4.43
4046,6.59,7.73
4047,6.56,4.89
4048,6.85,4.88
4049,8.14,9.86
4050,7.71,10.89
4051,8.28,9.81
4052,6.54,4.16
4053,7.12,16.58
4054,8.27,13.66
4055,5.16,0.75
4056,6.22,9.96
4057,7.1,4.3
4058,8.58,14.64
4059,4.08,9.75
4060,5.06,18.07
4061,5.17,4.79
4062,5.63,7.97
4063,5.41,3.31
4064,6.95,4.09
4065,8.43,11.72
4066,7.18,3.61
4067,5.21,14.3
4068,8.32,9.66
4069,7.16,16.99
4070,5.09,7.77
4071,5.81,14.53
4072,7.95,16.57
4073,7.69,13.77
4074,6.88,15.31
4075,4.72,15.65
4076,8.02,12.04
4077,5.54,6.46
4078,7.86,15.45
4079,7.24,9.93
4080,5.32,17.31
4081,5.06,4.58
4082,4.65,7.27
4083,5.21,14.34
4084,4.79,17.24
4085,7.09,6.47
4086,6.99,4.09
4087,6.93,11.38
4088,7.21,8.68
4089,8.07,1.46
4090,8.57,7.05
4091,5.15,13.34
4092,6.94,3.5
4093,4.39,11.27
4094,4.6,15.52
4095,7.27,17.88
4096,6.43,16.97
4097,7.79,5.86
4098,6.13,18.77
4099,4.64,3.72
4100,8.36,11.21
4101,4.41,13.08
4102,4.94,3.19
4103,5.38,8.79
4104,8.98,5.47
4105,6.08,16.84
4106,6.51,9.4
4107,7.85,10.12
4108,7.18,5.43
4109,8.21,2.76
4110,6.43,17.91
4111,8.86,13.29
4112,7.98,16.03
4113,6.01,5.83
4114,5.91,5.52
4115,8.65,10.56
4116,7.42,9.55
4117,7.11,2.79
4118,7.79,10.14
4119,6.8,7.22
4120,4.8,4.95
4121,5.6,4.32
4122,6.79,7.68
4123,4.09,10.15
4124,6.19,12.08
4125,7.78,11.79
4126,4.82,6.3
4127,4.32,20.45
4128,8.18,17.84
4129,7.09,13.63
4130,4.88,2.92
4131,8.03,8.9
4132,7.29,9.48
4133,5.67,15.6
4134,5.88,16.17
4135,4.78,11.37
4136,8.18,-0.41
4137,6.55,15.07
4138,6.79,8.64
4139,8.42,15.4
4140,4.08,6.48
4141,4.33,6.58
4142,4.81,10.22
4143,4.15,6.68
4144,7.29,8.39
4145,7.17,17.52
4146,5.05,1.34
4147,4.75,3.99
4148,4.73,1.64
4149,8.77,5.08
4150,7.47,16.89
4151,6.93,5.41
4152,5.61,3.0
4153,6.17,14.72
4154,4.45,18.97
4155,8.99,3.08
4156,7.78,12.53
4157,7.11,9.92
4158,6.94,14.23
4159,6.52,9.0
4160,5.29,17.01
4161,5.13,-1.24
4162,6.75,5.49
4163,4.35,10.57
4164,4.37,7.56
4165,6.8,17.75
4166,8.6,10.02
4167,8.57,4.66
4168,4.05,10.0
4169,4.54,6.77
4170,6.92,13.21
4171,8.24,10.12
4172,8.77,13.52
4173,8.3,15.29
4174,7.39,11.96
4175,5.0,13.99
4176,4.36,8.88
4177,4.24,18.16
4178,7.06,12.18
4179,4.18,14.68
4180,7.7,17.44
4181,7.56,13.43
4182,4.4,15.83
4183,8.53,17.45
4184,6.61,5.53
4185,8.52,11.27
4186,8.51,10.6
4187,4.99,4.77
4188,5.9,19.06
4189,4.67,13.38
4190,7.87,11.59
4191,6.52,14.32
4192,8.64,5.37
4193,5.04,13.97
4194,7.44,11.11
4195,8.95,9.67
4196,7.33,5.19
4197,4.34,13.64
4198,6.94,15.66
4199,4.9,11.84
4200,4.15,8.99
4201,5.67,4.49
4202,5.33,7.0
4203,7.94,9.56
4204,5.87,16.09
4205,7.66,4.15
4206,4.08,18.82
4207,4.07,19.49
4208,4.15,20.24
4209,5.1,7.27
4210,5.87,20.34
4211,7.04,6.03
4212,8.93,4.16
4213,5.77,5.3
4214,4.28,15.41
4215,4.97,-1.68
4216,8.49,13.84
4217,7.5,4.28
4218,7.95,6.0
4219,4.62,3.6
4220,4.67,17.28
4221,4.56,15.75
4222,8.29,18.12
4223,5.05,12.68
4224,7.22,18.73
4225,6.58,11.56
4226,6.72,9.22
4227,4.98,11.93
4228,7.18,6.78
4229,4.22,16.29
4230,8.97,9.93
4231,4.13,16.95
4232,4.25,16.0
4233,5.62,3.21
4234,8.16,11.12
4235,5.29,8.78
4236,6.36,11.02
4237,4.09,15.5
4238,4.39,14.52
4239,7.04,1.7
4240,4.97,-1.27
4241,7.47,4.88
4242,7.93,10.56
4243,8.25,14.76
4244,4.67,14.68
4245,6.28,13.8
4246,8.74,15.63
4247,7.86,4.64
4248,4.58,4.21
4249,6.51,1.17
4250,8.61,11.88
4251,6.2,12.51
4252,8.19,11.07
4253,6.48,5.45
4254,4.53,9.42
4255,4.74,12.01
4256,4.23,2.51
4257,4.98,14.06
4258,8.47,5.18
4259,7.25,0.78
4260,7.69,11.09
4261,7.11,7.73
4262,5.93,12.82
4263,5.08,9.3
4264,8.63,11.45
4265,6.57,13.58
4266,6.41,14.95
4267,8.98,4.33
4268,5.92,14.46
4269,8.27,10.45
4270,8.31,0.55
4271,5.16,17.22
4272,4.47,13.74
4273,8.88,16.92
4274,6.13,15.53
4275,4.01,10.23
4276,6.5,10.58
4277,7.1,9.5
4278,7.88,5.89
4279,8.71,15.73
4280,8.58,17.73
4281,8.7,-0.26
4282,4.16,9.06
4283,7.56,16.04
4284,5.13,9.34
4285,4.94,16.46
4286,8.0,10.7
4287,6.09,7.56
4288,8.58,9.15
4289,4.21,13.74
4290,8.01,9.85
4291,4.68,10.94
4292,4.88,11.76
4293,6.39,15.58
4294,5.98,3.99
4295,6.43,6.36
4296,8.7,8.32
4297,7.29,7.99
4298,5.45,7.06
4299,4.86,10.72
4300,6.1,2.26
4301,6.26,9.25
4302,7.01,8.91
4303,5.33,10.31
4304,7.84,6.97
4305,4.49,7.93
4306,6.8,19.54
4307,7.12,3.94
4308,5.03,12.83
4309,8.13,14.49
4310,7.08,13.85
4311,7.23,17.47
4312,6.49,4.59
4313,8.55,7.29
4314,7.47,6.26
4315,5.91,-0.6
4316,5.19,6.86
4317,4.36,7.11
4318,4.83,10.4
4319,8.96,19.35
4320,6.03,6.72
4321,8.49,5.28
4322,4.85,8.54
4323,6.13,6.25
4324,8.8,13.66
4325,4.46,7.0
4326,6.97,-0.86
4327,8.6,16.12
4328,8.75,18.06
4329,8.23,7.65
4330,8.28,13.94
4331,7.26,2.84
4332,5.1,7.56
4333,7.65,11.53
4334,8.89,9.2
4335,6.63,16.04
4336,5.3,9.75
4337,6.87,9.53
4338,7.45,8.2
4339,5.04,5.89
4340,7.6,13.39
4341,6.94,10.6
4342,7.06,7.19
4343,5.53,8.8
4344,4.78,7.66
4345,7.12,3.89
4346,6.93,3.83
4347,5.69,8.77
4348,5.48,0.2
4349,5.74,6.15
4350,6.45,19.79
4351,8.87,14.53
4352,7.82,13.45
4353,8.26,16.17
4354,6.53,3.11
4355,6.63,15.22
4356,5.02,10.62
4357,7.61,6.44
4358,6.11,8.82
4359,7.71,3.48
4360,6.05,16.42
4361,4.54,2.22
4362,4.87,6.12
4363,8.06,6.79
4364,5.29,3.41
4365,5.32,2.52
4366,8.65,1.3
4367,7.29,6.73
4368,4.57,20.99
4369,4.72,7.25
4370,5.36,5.3
4371,6.97,12.2
4372,7.76,18.32
4373,5.37,6.79
4374,8.35,5.15
4375,4.55,16.08
4376,5.04,4.98
4377,8.85,7.72
4378,4.67,6.79
4379,8.44,13.68
4380,7.52,19.51
4381,4.37,14.4
4382,6.42,8.52
4383,6.59,9.76
4384,8.66,7.56
4385,6.11,16.1
4386,6.23,12.78
4387,4.56,4.78
4388,7.2,10.32
4389,5.05,6.92
4390,4.39,5.61
4391,8.98,10.35
4392,5.35,5.9
4393,4.71,6.95
4394,7.5,4.3
4395,8.11,16.04
4396,4.32,16.45
4397,4.53,14.71
4398,4.45,15.72
4399,4.23,9.99
4400,7.3,7.8
4401,6.94,17.48
4402,7.31,7.98
4403,6.53,14.5
4404,8.09,11.34
4405,6.73,17.29
4406,8.59,3.92
4407,6.43,10.4
4408,7.95,14.82
4409,6.04,15.16
4410,6.18,8.81
4411,8.24,6.19
4412,4.54,4.88
4413,6.82,13.45
4414,7.63,12.54
4415,7.75,12.42
4416,6.96,10.26
4417,6.24,15.94
4418,5.3,8.06
4419,8.55,15.48
4420,5.85,7.2
4421,7.99,6.89
4422,4.16,19.03
4423,5.16,3.04
4424,5.73,7.26
4425,7.36,7.23
4426,5.6,12.31
4427,4.21,10.41
4428,4.87,5.76
4429,5.3,15.94
4430,4.88,9.29
4431,5.02,-0.41
4432,7.84,7.04
4433,6.06,17.33
4434,6.03,6.71
4435,8.83,8.99
4436,6.23,11.06
4437,8.64,14.44
4438,5.5,12.96
4439,6.0,11.84
4440,5.98,-0.79
4441,6.73,15.81
4442,6.92,7.98
4443,5.24,18.62
4444,7.97,10.26
4445,6.48,13.9
4446,4.04,4.37
4447,6.96,13.72
4448,7.99,7.82
4449,5.25,4.66
4450,4.19,3.45
4451,8.04,1.93
4452,8.88,6.1
4453,4.38,8.09
4454,8.69,15.2
4455,5.8,6.54
4456,8.71,13.74
4457,7.24,0.92
4458,8.45,7.94
4459,7.93,9.04
4460,4.14,22.42
4461,4.33,16.41
4462,6.63,8.58
4463,4.65,10.74
4464,6.31,1.76
4465,8.77,13.25
4466,5.47,1.6
4467,6.44,7.62
4468,5.92,6.43
4469,7.15,12.14
4470,4.97,9.43
4471,5.3,10.63
4472,8.29,7.92
4473,8.06,4.01
4474,7.95,13.32
4475,7.85,15.56
4476,6.3,12.8
4477,7.64,11.4
4478,5.94,12.77
4479,4.5,9.8
4480,5.97,6.36
4481,4.79,2.05
4482,5.95,4.57
4483,5.49,5.62
4484,7.0,8.06
4485,5.81,20.68
4486,7.53,10.02
4487,6.56,14.57
4488,8.6,13.25
4489,4.46,4.9
4490,7.44,1.88
4491,7.36,10.76
4492,8.75,13.15
4493,5.86,19.91
4494,5.53,6.8
4495,4.86,17.9
4496,5.33,11.91
4497,6.51,14.3
4498,8.19,6.42
4499,5.42,2.29
4500,4.79,2.05
4501,5.36,2.16
4502,4.5,4.91
4503,8.63,13.5
4504,8.36,3.25
4505,5.54,11.49
4506,5.23,8.66
4507,8.53,11.89
4508,4.01,15.38
4509,7.0,12.58
4510,8.58,11.0
4511,6.54,4.96
4512,4.01,13.47
4513,5.09,7.95
4514,8.61,6.03
4515,4.09,4.38
4516,5.97,12.12
4517,7.95,14.03
4518,8.19,14.09
4519,6.39,6.4
4520,5.16,6.34
4521,7.0,13.75
4522,5.32,9.67
4523,5.28,5.56
4524,8.04,12.62
4525,4.77,3.33
4526,4.03,4.76
4527,5.68,8.52
4528,6.45,6.81
4529,7.53,8.52
4530,7.91,14.53
4531,7.32,12.51
4532,7.13,9.12
4533,7.33,14.42
4534,5.36,17.48
4535,5.91,4.94
4536,7.08,13.12
4537,4.33,11.85
4538,5.48,3.32
4539,6.03,8.26
4540,6.67,9.22
4541,6.43,11.35
4542,7.59,8.47
4543,6.37,9.72
4544,8.52,13.01
4545,5.9,6.95
4546,6.63,13.53
4547,4.02,17.03
4548,5.55,12.67
4549,8.33,19.26
4550,5.67,1.69
4551,5.27,-0.12
4552,6.72,9.01
4553,4.39,12.41
4554,6.66,8.23
4555,5.52,5.32
4556,5.92,5.59
4557,7.96,3.73
4558,7.31,13.58
4559,6.23,16.07
4560,6.89,14.13
4561,7.83,15.99
4562,7.73,9.24
4563,4.93,6.64
4564,5.5,6.09
4565,5.74,12.82
4566,4.94,10.12
4567,4.06,1.93
4568,4.87,14.76
4569,8.04,16.11
4570,6.73,8.1
4571,5.71,17.39
4572,7.04,16.19
4573,7.7,2.47
4574,5.77,10.71
4575,6.33,6.58
4576,4.32,5.32
4577,6.99,15.66
4578,5.78,4.07
4579,6.17,0.09
4580,6.11,2.27
4581,7.16,4.8
4582,6.86,8.41
4583,6.11,11.39
4584,4.08,4.54
4585,7.1,13.56
4586,8.4,13.88
4587,7.85,6.7
4588,8.91,12.73
4589,4.7,13.18
4590,5.11,10.96
4591,6.7,7.45
4592,5.18,13.55
4593,4.17,16.92
4594,6.01,7.28
4595,5.44,7.52
4596,5.32,9.74
4597,8.77,2.05
4598,5.19,12.95
4599,4.65,8.11
4600,4.63,5.44
4601,8.03,5.64
4602,7.57,-0.83
4603,4.65,10.36
4604,5.1,3.82
4605,7.74,4.38
4606,5.37,16.55
4607,8.91,15.64
4608,6.7,8.26
4609,4.96,8.93
4610,8.29,5.43
4611,5.6,12.15
4612,5.44,6.7
4613,5.64,3.09
4614,7.84,12.21
4615,4.87,5.1
4616,5.91,6.63
4617,4.15,13.13
4618,8.13,11.07
4619,5.7,11.76
4620,5.24,8.22
4621,6.9,8.69
4622,7.52,10.2
4623,8.06,9.76
4624,5.74,9.07
4625,8.06,10.01
4626,6.32,17.18
4627,4.51,11.95
4628,8.23,7.78
4629,6.74,7.55
4630,7.01,7.96
4631,8.69,9.21
4632,6.8,10.59
4633,4.03,16.55
4634,8.35,11.49
4635,5.42,14.62
4636,6.51,11.91
4637,5.02,18.69
4638,5.48,12.47
4639,7.43,17.53
4640,6.15,2.83
4641,7.14,1.78
4642,8.12,10.42
4643,5.7,17.99
4644,6.84,9.69
4645,7.89,4.36
4646,7.58,9.18
4647,6.7,11.66
4648,5.92,6.6
4649,6.04,10.82
4650,6.17,18.83
4651,5.74,16.47
4652,7.5,5.85
4653,4.63,6.72
4654,8.84,7.0
4655,7.89,7.28
4656,5.49,4.96
4657,4.21,13.43
4658,7.56,6.9
4659,7.67,18.5
4660,8.82,17.05
4661,5.27,3.38
4662,4.41,16.96
4663,8.58,11.63
4664,5.29,11.71
4665,7.61,11.58
4666,4.3,6.23
4667,7.8,6.91
4668,4.64,10.33
4669,7.48,0.96
4670,6.66,13.52
4671,8.78,5.97
4672,4.18,3.63
4673,5.46,10.02
4674,4.35,9.37
4675,8.4,6.66
4676,6.97,6.01
4677,6.67,17.75
4678,4.66,8.36
4679,6.45,5.67
4680,5.99,9.01
4681,5.58,11.85
4682,7.86,2.72
4683,4.31,8.42
4684,7.23,12.99
4685,8.11,17.49
4686,8.54,7.15
4687,7.73,13.23
4688,5.41,8.68
4689,7.0,17.54
4690,4.71,4.58
4691,4.59,8.86
4692,7.19,10.94
4693,8.26,7.29
4694,4.34,16.3
4695,4.53,11.82
4696,6.83,2.88
4697,5.09,9.43
4698,7.06,5.9
4699,5.07,1.15
4700,4.58,18.56
4701,6.73,14.63
4702,8.31,7.29
4703,7.43,10.08
4704,8.09,6.0
4705,5.33,12.94
4706,8.43,15.02
4707,5.89,4.31
4708,8.26,13.83
4709,6.36,8.69
4710,5.34,5.59
4711,5.3,16.79
4712,6.84,11.3
4713,4.4,8.71
4714,8.65,10.63
4715,5.36,10.6
4716,5.68,6.22
4717,5.17,12.87
4718,4.02,12.04
4719,7.46,12.42
4720,6.95,4.55
4721,8.05,13.3
4722,4.21,17.0
4723,8.64,8.57
4724,5.65,3.13
4725,8.57,12.4
4726,4.54,7.37
4727,7.72,3.61
4728,6.9,15.92
4729,5.79,17.27
4730,4.4,5.49
4731,7.02,10.26
4732,4.13,20.28
4733,6.51,13.56
4734,7.02,3.16
4735,7.66,7.8
4736,8.96,0.12
4737,5.3,-0.69
4738,5.61,5.0
4739,5.71,13.88
4740,7.66,4.44
4741,8.66,5.42
4742,8.87,8.72
4743,8.73,7.37
4744,8.4,17.7
4745,8.95,2.62
4746,5.88,15.92
4747,8.74,21.82
4748,7.81,10.73
4749,4.84,12.5
4750,4.23,16.2
4751,5.07,8.23
4752,7.89,16.27
4753,7.16,16.57
4754,5.12,9.11
4755,7.71,10.82
4756,4.71,11.65
4757,8.11,11.19
4758,7.97,10.39
4759,8.86,12.95
4760,4.75,3.1
4761,8.53,10.45
4762,5.71,7.3
4763,6.08,7.69
4764,6.34,5.54
4765,7.13,4.89
4766,8.97,9.57
4767,7.0,8.96
4768,8.63,1.2
4769,5.28,17.68
4770,5.99,18.11
4771,6.52,12.83
4772,5.61,6.73
4773,8.88,11.64
4774,7.63,11.91
4775,6.39,13.23
4776,7.76,12.36
4777,6.34,12.33
4778,4.09,15.49
4779,6.72,4.12
4780,7.13,4.92
4781,8.91,8.74
4782,4.2,6.14
4783,6.56,2.18
4784,4.49,12.11
4785,4.74,9.29
4786,7.05,9.62
4787,5.16,19.28
4788,7.75,3.01
4789,6.57,2.95
4790,5.09,6.3
4791,6.47,3.93
4792,4.0,-3.76
4793,8.31,2.14
4794,4.06,4.84
4795,4.04,6.91
4796,7.06,12.46
4797,8.87,14.94
4798,8.28,14.92
4799,5.26,8.55
4800,4.98,0.91
4801,7.13,14.13
4802,8.11,6.59
4803,5.81,2.56
4804,6.16,17.92
4805,4.58,5.72
4806,4.76,7.29
4807,6.84,19.08
4808,4.51,14.82
4809,5.01,10.11
4810,5.17,2.11
4811,6.22,10.58
4812,4.23,11.11
4813,6.5,3.88
4814,8.64,11.65
4815,4.12,17.34
4816,7.15,4.89
4817,8.18,17.05
4818,5.56,17.39
4819,4.66,3.67
4820,4.22,13.78
4821,7.22,4.48
4822,6.76,14.58
4823,5.15,14.95
4824,8.16,7.33
4825,7.68,15.52
4826,5.38,14.03
4827,7.77,7.68
4828,5.22,4.35
4829,7.38,6.23
4830,4.59,11.8
4831,7.46,17.41
4832,5.19,15.37
4833,6.86,10.49
4834,4.86,12.42
4835,7.63,7.84
4836,4.3,6.41
4837,4.83,8.34
4838,4.92,9.23
4839,4.21,10.57
4840,7.73,19.79
4841,8.9,12.68
4842,7.89,16.0
4843,8.3,2.53
4844,4.03,19.91
4845,4.59,17.6
4846,6.8,17.88
4847,8.89,6.78
4848,7.3,9.26
4849,5.87,8.77
4850,4.73,7.37
4851,4.76,13.06
4852,5.81,13.83
4853,7.57,6.58
4854,4.16,1.71
4855,8.26,14.95
4856,8.71,4.96
4857,8.44,10.31
4858,8.57,16.41
4859,4.08,6.7
4860,8.89,16.36
4861,5.83,12.04
4862,8.35,14.3
4863,4.93,15.42
4864,6.23,17.74
4865,4.22,-1.79
4866,4.2,2.53
4867,8.72,6.07
4868,8.05,7.05
4869,6.65,14.07
4870,6.63,6.32
4871,7.74,13.84
4872,5.71,8.19
4873,7.81,9.26
4874,6.43,18.2
4875,7.19,7.94
4876,8.82,11.72
4877,6.36,6.28
4878,6.09,16.47
4879,8.53,8.25
4880,8.51,13.51
4881,8.96,5.29
4882,6.75,11.82
4883,5.72,18.63
4884,5.2,16.77
4885,4.17,0.93
4886,7.63,7.46
4887,5.17,8.64
4888,7.03,3.52
4889,8.58,15.13
4890,8.75,5.46
4891,4.02,5.14
4892,5.59,9.8
4893,8.19,5.99
4894,6.68,15.0
4895,8.04,18.84
4896,8.27,2.82
4897,6.21,12.05
4898,5.79,5.5
4899,6.28,11.42
4900,7.26,6.35
4901,5.84,7.82
4902,7.87,8.01
4903,8.52,5.96
4904,5.41,17.72
4905,8.82,14.52
4906,7.11,17.76
4907,8.39,16.05
4908,4.52,7.14
4909,5.26,8.3
4910,5.61,7.38
4911,5.51,6.19
4912,4.86,10.05
4913,8.34,11.12
4914,6.09,10.69
4915,8.82,3.48
4916,6.92,0.68
4917,4.69,7.8
4918,6.73,2.9
4919,8.97,16.95
4920,6.83,2.03
4921,4.01,12.65
4922,8.67,9.82
4923,5.17,1.26
4924,7.44,14.2
4925,6.58,9.26
4926,5.63,7.07
4927,5.41,19.16
4928,8.64,2.35
4929,8.56,3.38
4930,6.57,17.28
4931,5.29,13.3
4932,4.51,8.52
4933,4.78,-0.8
4934,6.61,17.12
4935,5.54,6.49
4936,4.21,4.83
4937,6.28,11.19
4938,7.73,13.05
4939,8.46,3.41
4940,6.93,14.23
4941,7.62,14.94
4942,5.82,8.05
4943,6.48,11.61
4944,7.65,14.83
4945,7.64,0.41
4946,6.12,8.91
4947,6.72,11.65
4948,8.62,11.22
4949,7.16,9.79
4950,7.21,12.73
4951,7.92,16.11
4952,4.58,13.1
4953,6.61,17.34
4954,8.8,7.75
4955,5.81,2.56
4956,5.47,10.7
4957,7.01,5.44
4958,5.11,11.51
4959,6.78,8.53
4960,4.78,5.04
4961,6.9,9.98
4962,7.01,12.96
4963,6.09,17.08
4964,5.91,12.37
4965,5.23,1.75
4966,5.65,4.69
4967,6.49,13.09
4968,5.24,6.88
4969,7.91,13.24
4970,7.55,11.11
4971,5.35,4.29
4972,4.49,12.58
4973,4.0,6.85
4974,6.98,10.37
4975,5.06,5.32
4976,4.06,3.27
4977,5.8,8.86
4978,8.81,8.57
4979,7.45,10.93
4980,8.29,11.5
4981,4.72,17.61
4982,4.37,12.93
4983,4.06,12.46
4984,8.78,11.18
4985,5.5,10.57
4986,6.3,7.48
4987,5.97,19.95
4988,7.65,5.14
4989,5.55,15.57
4990,6.68,3.82
4991,8.98,7.09
4992,6.22,7.01
4993,6.76,15.78
4994,6.51,5.67
4995,8.02,16.79
4996,5.33,13.17
4997,4.85,12.0
4998,7.77,9.19
4999,6.08,18.66
5000,8.57,14.43
5001,7.22,8.78
5002,6.82,13.98
5003,4.35,13.9
5004,7.65,12.15
5005,7.43,10.01
5006,7.2,6.15
5007,5.34,3.48
5008,8.73,4.56
5009,5.61,18.07
5010,4.76,20.85
5011,8.94,16.85
5012,7.73,7.44
5013,6.07,7.85
5014,8.68,9.3
5015,4.46,9.38
5016,4.44,3.78
5017,7.41,9.69
5018,4.89,11.64
5019,8.59,4.01
5020,8.2,-0.23
5021,5.53,14.91
5022,8.44,5.71
5023,4.21,1.65
5024,6.74,0.29
5025,8.68,5.25
5026,8.28,3.1
5027,5.78,13.56
5028,4.91,4.62
5029,5.05,15.74
5030,6.57,5.72
5031,6.98,9.78
5032,4.16,13.37
5033,6.07,10.44
5034,8.15,9.32
5035,6.22,18.03
5036,4.85,7.78
5037,8.77,6.72
5038,5.33,14.69
5039,7.99,4.42
5040,4.97,2.56
5041,6.12,3.76
5042,6.45,10.76
5043,6.5,8.75
5044,6.58,3.67
5045,5.12,11.3
5046,6.58,8.36
5047,6.41,7.48
5048,5.04,6.66
5049,8.94,10.78
5050,8.33,13.14
5051,8.44,15.3
5052,7.43,13.36
5053,4.8,7.3
5054,6.84,7.99
5055,8.11,13.07
5056,4.19,13.01
5057,6.48,8.5
5058,5.98,15.38
5059,5.06,19.02
5060,5.89,1.09
5061,8.92,5.82
5062,7.62,3.72
5063,5.5,8.69
5064,7.03,2.73
5065,5.23,14.32
5066,7.05,4.16
5067,8.48,8.47
5068,6.78,0.51
5069,7.67,18.42
5070,6.27,11.41
5071,6.62,12.28
5072,7.48,18.93
5073,8.06,8.91
5074,7.3,5.82
5075,8.89,5.69
5076,8.1,3.82
5077,7.89,12.94
5078,8.23,1.19
5079,5.41,5.6
5080,6.16,11.21
5081,6.82,13.72
5082,6.31,15.77
5083,8.24,4.07
5084,4.14,12.56
5085,5.05,10.9
5086,8.41,3.13
5087,4.3,15.12
5088,5.13,18.83
5089,5.76,0.21
5090,7.75,7.6
5091,6.8,11.36
5092,8.77,4.82
5093,5.14,12.11
5094,8.36,2.77
5095,5.41,12.79
5096,5.23,14.38
5097,6.49,12.46
5098,4.36,2.31
5099,5.92,7.62
5100,5.78,2.04
5101,4.8,4.03
5102,8.3,6.51
5103,5.93,10.13
5104,8.91,6.23
5105,8.5,9.6
5106,4.97,6.3
5107,6.53,17.11
5108,7.01,16.63
5109,8.09,3.22
5110,8.43,16.66
5111,7.12,11.76
5112,4.18,15.11
5113,6.41,10.86
5114,8.42,9.64
5115,7.57,4.22
5116,8.35,5.38
5117,7.37,11.19
5118,4.22,18.17
5119,8.84,11.73
5120,8.59,8.13
5121,4.63,13.17
5122,4.56,13.37
5123,6.7,6.67
5124,7.79,1.5
5125,5.91,7.67
5126,4.68,15.42
5127,6.55,13.2
5128,5.69,7.63
5129,5.76,9.43
5130,7.22,10.86
5131,8.43,14.11
5132,6.79,11.5
5133,7.44,16.42
5134,7.3,5.75
5135,6.76,13.06
5136,5.55,5.6
5137,5.89,11.09
5138,5.58,9.22
5139,8.59,16.08
5140,8.13,6.8
5141,6.9,13.19
5142,8.56,4.59
5143,8.43,7.42
5144,8.64,12.08
5145,5.11,2.13
5146,7.59,17.61
5147,7.05,11.39
5148,7.67,8.82
5149,5.32,12.83
5150,7.47,17.07
5151,6.05,8.52
5152,8.17,14.27
5153,7.98,1.3
5154,5.06,3.81
5155,4.92,11.45
5156,7.59,8.27
5157,6.75,7.8
5158,6.79,4.06
5159,7.76,11.01
5160,8.27,13.32
5161,5.19,11.12
5162,6.78,15.52
5163,8.14,13.28
5164,8.36,8.27
5165,5.44,2.64
