student_id,age,gender,stress_level,social_activity
6107,17,Female,Low,4.86
6108,21,Male,Low,4.44
6109,22,Male,Medium,0.56
6110,17,Other,Low,2.19
6111,17,Female,Low,0.38
6112,16,Female,Low,2.73
6113,19,Male,Medium,2.65
6114,22,Male,Low,4.61
6115,24,Male,Medium,4.85
6116,18,Female,Medium,1.3
6117,22,Male,Medium,2.91
6118,22,Male,Low,2.32
6119,22,Male,Medium,2.73
6120,17,Male,Medium,2.66
6121,21,Female,Low,4.57
6122,17,Male,Low,4.48
6123,21,Female,Low,0.61
6124,18,Female,Medium,1.73
6125,17,Male,Low,3.76
6126,21,Female,Medium,3.42
6127,17,Other,Medium,3.16
6128,20,Other,Medium,4.97
6129,17,Male,Low,1.68
6130,18,Male,Medium,2.58
6131,18,Male,Medium,4.9
6132,21,Female,Medium,3.48
6133,21,Female,Medium,3.24
6134,18,Female,High,0.77
6135,18,Male,Low,1.23
6136,16,Male,Medium,1.89
6137,22,Female,Medium,2.32
6138,23,Female,Medium,2.49
6139,17,Female,Low,4.51
6140,19,Male,Medium,0.54
6141,22,Male,Medium,1.24
6142,23,Male,Medium,0.72
6143,16,Male,Medium,3.68
6144,19,Male,Medium,4.85
6145,21,Male,Medium,4.47
6146,18,Male,Medium,3.62
6147,20,Male,Medium,0.11
6148,24,Male,Low,1.74
6149,18,Female,Medium,4.32
6150,20,Male,Medium,3.27
6151,23,Female,Low,1.05
6152,21,Female,Low,2.33
6153,19,Female,Medium,0.44
6154,23,Female,Low,2.6
6155,18,Male,Medium,4.51
6156,18,Female,Low,0.19
6157,19,Female,Low,3.07
6158,24,Female,Medium,1.17
6159,20,Male,Medium,4.95
6160,23,Male,Medium,0.33
6161,21,Male,Low,3.09
6162,18,Female,Medium,1.28
6163,23,Female,Low,4.41
6164,24,Male,High,0.61
6165,23,Female,Medium,2.15
6166,19,Female,High,0.93
6167,21,Male,Medium,4.0
6168,16,Female,Medium,1.76
6169,19,Female,Medium,0.93
6170,23,Male,Low,3.63
6171,16,Female,High,4.09
6172,18,Male,Low,2.31
6173,16,Female,Medium,1.89
6174,24,Female,Low,3.16
6175,17,Female,Low,3.26
6176,24,Male,Medium,3.3
6177,19,Male,Medium,1.38
6178,17,Male,Medium,4.71
6179,19,Female,Low,1.07
6180,21,Male,Medium,1.87
6181,22,Female,High,1.42
6182,18,Male,Medium,4.66
6183,18,Male,Low,4.14
6184,23,Male,Medium,4.06
6185,20,Other,Medium,0.02
6186,19,Female,Medium,3.43
6187,22,Male,Medium,1.15
6188,22,Male,Medium,4.84
6189,24,Female,Medium,2.65
6190,24,Male,Low,2.82
6191,20,Female,Low,1.78
6192,23,Female,Low,2.68
6193,16,Female,Medium,3.75
6194,24,Female,Low,2.81
6195,23,Female,Medium,3.21
6196,21,Female,Medium,2.36
6197,18,Female,Low,3.58
6198,18,Female,Low,4.5
6199,23,Male,Medium,0.26
6200,20,Male,Low,0.54
6201,22,Male,Low,3.43
6202,20,Female,Medium,1.89
6203,23,Female,Medium,1.41
6204,19,Male,Low,0.89
6205,17,Male,Medium,2.86
6206,18,Male,Medium,1.74
6207,23,Female,Low,2.54
6208,22,Female,Medium,4.79
6209,17,Female,Medium,3.79
6210,21,Male,Medium,3.98
6211,24,Female,Medium,0.62
6212,19,Male,Low,1.62
6213,24,Female,Low,0.53
6214,17,Male,Medium,4.84
6215,17,Female,Low,3.41
6216,24,Male,Low,0.1
6217,22,Male,High,2.38
6218,22,Other,Low,1.32
6219,16,Male,Medium,2.7
6220,21,Male,Medium,0.89
6221,22,Female,Medium,0.28
6222,21,Female,Low,1.62
6223,21,Male,Medium,1.48
6224,17,Female,Low,3.58
6225,21,Female,Low,2.37
6226,19,Male,Medium,1.46
6227,24,Male,Medium,2.85
6228,16,Male,High,0.36
6229,23,Female,Medium,3.31
6230,20,Male,Low,0.74
6231,16,Male,Medium,1.4
6232,19,Female,Medium,1.41
6233,16,Female,Medium,2.33
6234,21,Male,Low,4.77
6235,17,Female,Low,1.62
6236,20,Male,Low,1.41
6237,22,Male,Low,0.84
6238,17,Female,Medium,1.96
6239,21,Female,High,0.91
6240,21,Male,Low,0.69
6241,20,Female,Low,4.29
6242,20,Female,Medium,0.26
6243,18,Male,Medium,3.55
6244,17,Female,Medium,1.01
6245,22,Male,Low,0.06
6246,16,Other,Medium,3.98
6247,21,Female,Medium,3.51
6248,21,Male,Low,1.67
6249,18,Male,Medium,0.4
6250,17,Male,Medium,1.8
6251,17,Male,Medium,0.91
6252,24,Male,High,4.66
6253,20,Male,Medium,2.65
6254,22,Female,Medium,4.82
6255,20,Male,Medium,1.76
6256,22,Female,Low,2.78
6257,19,Female,Low,0.95
6258,23,Male,Medium,4.04
6259,22,Female,Medium,0.21
6260,20,Male,Low,3.48
6261,21,Male,Medium,1.96
6262,20,Female,Medium,2.89
6263,22,Male,Medium,2.96
6264,17,Female,Low,3.55
6265,20,Female,Medium,1.02
6266,18,Other,Low,2.66
6267,24,Female,Low,2.13
6268,21,Female,Low,1.41
6269,18,Male,Medium,2.48
6270,22,Male,High,4.76
6271,19,Female,Medium,4.74
6272,18,Male,Medium,1.39
6273,23,Male,Medium,4.42
6274,19,Male,Medium,4.38
6275,16,Female,Low,1.25
6276,21,Male,Medium,2.99
6277,16,Female,Medium,4.35
6278,20,Male,High,2.57
6279,22,Male,Low,1.85
6280,21,Male,Medium,3.25
6281,17,Male,Low,0.86
6282,19,Female,High,0.81
6283,17,Male,Low,4.16
6284,16,Male,Medium,0.21
6285,18,Female,Low,4.02
6286,18,Female,Medium,1.45
6287,22,Male,Low,2.42
6288,16,Male,Low,2.72
6289,24,Other,Medium,3.84
6290,21,Female,Low,4.42
6291,19,Male,High,4.02
6292,18,Male,Medium,2.86
6293,18,Male,Medium,1.74
6294,17,Male,Low,2.63
6295,17,Female,Low,0.15
6296,20,Female,Low,1.22
6297,24,Male,Low,1.83
6298,17,Female,Medium,1.6
6299,17,Male,Low,0.48
6300,21,Male,Medium,0.25
6301,17,Male,Low,2.1
6302,19,Male,Low,0.37
6303,21,Female,Medium,1.43
6304,20,Male,Medium,2.37
6305,16,Male,Medium,1.05
6306,21,Female,Low,0.4
6307,16,Female,Medium,2.16
6308,18,Female,Medium,2.24
6309,20,Female,Low,4.58
6310,20,Male,Medium,0.64
6311,21,Female,Medium,3.07
6312,23,Female,Medium,1.6
6313,20,Female,Medium,0.62
6314,16,Female,Low,1.97
6315,20,Male,Medium,2.14
6316,18,Female,Medium,1.82
6317,19,Male,Medium,3.83
6318,23,Male,Medium,4.2
6319,22,Male,Low,0.74
6320,20,Female,Low,0.84
6321,17,Male,Medium,2.11
6322,21,Female,High,1.6
6323,21,Male,Medium,4.1
6324,21,Female,Medium,4.98
6325,24,Male,Medium,0.91
6326,23,Female,Low,3.81
6327,23,Female,Medium,3.04
6328,16,Male,Medium,3.22
6329,20,Male,Medium,1.32
6330,22,Female,Medium,0.49
6331,21,Female,Low,2.72
6332,20,Female,Medium,3.07
6333,23,Male,Medium,4.82
6334,18,Female,Medium,3.38
6335,21,Male,Low,2.22
6336,20,Female,High,4.97
6337,23,Female,Low,1.87
6338,19,Male,Medium,0.81
6339,23,Female,Low,3.09
6340,17,Female,Low,1.33
6341,24,Female,Medium,4.61
6342,24,Male,Low,2.14
6343,21,Male,Low,0.75
6344,19,Female,Medium,0.71
6345,19,Male,Medium,3.25
6346,21,Male,High,1.83
6347,20,Other,Low,1.82
6348,21,Male,Low,3.06
6349,22,Other,Low,1.11
6350,22,Male,Low,0.73
6351,24,Male,Low,3.29
6352,23,Female,Medium,0.03
6353,21,Female,Medium,4.54
6354,21,Female,Low,0.91
6355,20,Female,Medium,2.24
6356,16,Female,Medium,1.06
6357,24,Male,Low,1.09
6358,24,Male,Medium,4.18
6359,24,Male,Medium,2.93
6360,23,Female,Medium,1.56
6361,18,Male,Low,1.26
6362,16,Male,Low,1.06
6363,23,Male,Medium,2.77
6364,22,Male,Medium,3.65
6365,20,Male,Medium,1.27
6366,22,Female,Medium,1.66
6367,19,Male,Medium,3.6
6368,24,Female,Medium,3.69
6369,17,Female,Medium,1.04
6370,24,Male,Medium,1.91
6371,24,Female,Medium,4.35
6372,20,Male,Low,3.7
6373,16,Female,Low,0.81
6374,22,Other,Low,1.93
6375,19,Female,High,4.87
6376,24,Female,Medium,2.63
6377,21,Male,Low,3.6
6378,18,Male,Medium,0.46
6379,21,Female,Low,4.16
6380,21,Male,Low,3.02
6381,20,Male,Low,0.88
6382,17,Male,Low,1.9
6383,17,Female,Low,0.42
6384,22,Male,Low,3.89
6385,17,Female,Medium,3.72
6386,21,Male,Low,2.45
6387,20,Male,Medium,2.26
6388,19,Female,Low,2.32
6389,22,Male,Medium,0.19
6390,23,Female,Medium,1.84
6391,19,Male,Low,0.64
6392,16,Male,Medium,0.92
6393,16,Male,Low,4.81
6394,16,Female,Medium,1.31
6395,16,Female,Low,2.42
6396,20,Female,High,4.44
6397,19,Male,High,2.07
6398,24,Female,Medium,2.64
6399,18,Female,Medium,0.84
6400,22,Female,Low,1.43
6401,23,Female,Medium,2.53
6402,21,Female,Medium,1.82
6403,16,Male,Medium,0.19
6404,23,Female,High,2.0
6405,18,Male,Medium,4.08
6406,23,Female,Medium,0.58
6407,19,Male,Medium,0.09
6408,23,Male,Low,0.59
6409,16,Male,Medium,3.43
6410,18,Male,Low,3.97
6411,21,Male,High,0.24
6412,24,Female,Medium,4.44
6413,17,Female,Medium,3.14
6414,16,Female,Medium,2.59
6415,18,Female,High,1.27
6416,19,Male,Low,1.86
6417,20,Female,High,4.73
6418,18,Male,High,4.56
6419,17,Female,Medium,3.13
6420,17,Male,Medium,2.89
6421,22,Male,Medium,1.05
6422,24,Male,Low,4.77
6423,17,Male,Medium,3.78
6424,22,Male,High,1.91
6425,22,Male,Medium,4.08
6426,22,Female,Medium,1.06
6427,18,Female,High,1.07
6428,22,Male,Low,3.95
6429,16,Male,Low,2.8
6430,16,Female,Medium,2.78
6431,20,Male,Low,2.87
6432,17,Female,Medium,0.63
6433,24,Male,Low,1.75
6434,22,Female,Low,2.87
6435,19,Female,Low,1.24
6436,19,Female,Low,2.52
6437,17,Female,Medium,2.79
6438,20,Male,Low,4.71
6439,19,Male,Medium,1.23
6440,16,Female,Medium,2.2
6441,23,Female,Medium,4.91
6442,18,Male,Medium,0.93
6443,21,Female,Medium,3.9
6444,19,Male,Medium,0.89
6445,24,Male,High,4.25
6446,22,Female,High,2.44
6447,24,Male,Low,4.86
6448,18,Female,Medium,0.85
6449,16,Male,High,3.44
6450,20,Male,Medium,3.48
6451,18,Female,Medium,3.59
6452,21,Female,Medium,0.5
6453,23,Male,Medium,1.44
6454,19,Male,Medium,1.69
6455,20,Male,Medium,1.62
6456,20,Male,Medium,3.38
6457,19,Female,Medium,0.27
6458,19,Female,Low,3.65
6459,19,Male,Medium,2.63
6460,19,Male,Medium,0.86
6461,19,Female,Low,1.13
6462,20,Female,Medium,0.49
6463,17,Female,Low,2.3
6464,17,Female,Medium,2.97
6465,24,Male,Medium,2.9
6466,17,Female,Medium,4.81
6467,21,Other,Medium,1.48
6468,17,Female,Medium,3.81
6469,20,Male,Low,3.62
6470,19,Male,Low,0.31
6471,22,Male,Medium,4.65
6472,22,Female,Medium,4.66
6473,21,Male,Medium,1.98
6474,20,Male,Medium,2.09
6475,16,Female,Low,4.1
6476,18,Male,Low,2.48
6477,24,Male,Medium,4.0
6478,16,Male,High,0.18
6479,20,Male,Medium,1.25
6480,17,Male,Medium,0.46
6481,19,Female,Medium,2.27
6482,16,Female,Medium,4.27
6483,18,Male,Low,2.85
6484,22,Male,Low,2.6
6485,18,Female,Low,1.83
6486,19,Male,Low,0.32
6487,17,Male,Low,3.83
6488,18,Female,Low,2.85
6489,24,Male,Low,4.65
6490,18,Male,Low,2.16
6491,20,Male,Low,2.01
6492,17,Female,Medium,4.87
6493,19,Male,High,0.71
6494,22,Male,Low,1.26
6495,22,Male,Medium,2.44
6496,18,Female,Low,2.62
6497,20,Male,Medium,2.74
6498,16,Male,Medium,1.06
6499,16,Female,Low,4.63
6500,20,Female,Low,3.52
6501,24,Male,Medium,1.29
6502,16,Male,High,1.47
6503,16,Female,Low,4.4
6504,19,Female,Medium,1.9
6505,19,Male,Medium,2.78
6506,17,Male,Medium,0.6
6507,24,Male,Medium,1.26
6508,24,Male,Medium,2.08
6509,17,Female,Medium,3.28
6510,24,Male,Medium,1.4
6511,21,Female,Low,4.75
6512,23,Female,Medium,1.1
6513,19,Male,Low,3.89
6514,17,Male,Medium,1.82
6515,17,Female,Low,4.17
6516,24,Male,High,4.62
6517,16,Female,Medium,0.94
6518,22,Other,Low,2.46
6519,18,Male,High,0.77
6520,18,Male,Low,3.53
6521,17,Male,Low,4.16
6522,21,Female,Medium,1.95
6523,17,Female,Medium,1.98
6524,19,Female,Medium,1.02
6525,24,Female,Medium,1.53
6526,24,Male,Medium,1.62
6527,21,Female,Low,0.78
6528,19,Female,Medium,1.55
6529,22,Female,Low,4.54
6530,16,Male,Medium,1.63
6531,19,Female,Medium,1.37
6532,20,Female,Medium,1.92
6533,23,Female,Medium,4.8
6534,17,Female,Low,3.82
6535,20,Female,Low,1.01
6536,21,Female,Medium,3.76
6537,20,Female,Low,3.83
6538,24,Female,High,4.75
6539,16,Male,Medium,4.46
6540,18,Male,Low,0.48
6541,17,Male,Low,2.27
6542,18,Female,Medium,3.51
6543,24,Female,Low,4.87
6544,24,Other,Medium,0.43
6545,17,Male,High,1.84
6546,18,Male,Medium,2.46
6547,19,Male,Low,2.07
6548,24,Male,Low,2.28
6549,18,Female,Medium,1.85
6550,22,Male,Medium,4.85
6551,18,Female,Medium,4.02
6552,22,Female,Low,3.68
6553,22,Male,Medium,2.05
6554,24,Female,Low,4.41
6555,17,Male,Low,0.47
6556,21,Male,High,0.72
6557,24,Female,Medium,4.77
6558,17,Female,Medium,2.83
6559,17,Male,Medium,0.8
6560,20,Male,High,4.75
6561,23,Male,Low,4.87
6562,24,Male,Medium,4.41
6563,17,Other,Medium,1.19
6564,20,Female,Low,1.39
6565,22,Male,Medium,2.03
6566,21,Female,Medium,2.9
6567,21,Male,Low,4.96
6568,22,Male,Medium,4.78
6569,18,Female,Low,4.61
6570,18,Female,Low,0.45
6571,24,Female,Low,3.79
6572,23,Female,Medium,4.38
6573,20,Female,Medium,1.67
6574,21,Male,Medium,1.1
6575,16,Female,Medium,3.74
6576,16,Other,Low,0.45
6577,19,Male,Low,4.7
6578,17,Female,High,0.78
6579,22,Female,Low,2.29
6580,17,Male,Low,4.91
6581,17,Female,Medium,4.94
6582,20,Male,Medium,3.88
6583,19,Female,Medium,4.2
6584,23,Male,Low,4.84
6585,19,Female,Medium,4.64
6586,21,Male,Low,3.11
6587,20,Male,High,3.67
6588,17,Male,Low,2.97
6589,23,Female,Medium,2.53
6590,17,Female,Low,4.4
6591,24,Female,Low,3.69
6592,24,Female,Medium,4.3
6593,18,Male,Low,0.48
6594,19,Male,Low,2.88
6595,23,Female,Low,1.65
6596,24,Male,Medium,2.57
6597,18,Other,Medium,3.06
6598,20,Female,Low,4.23
6599,23,Male,Low,0.16
6600,18,Male,Medium,0.82
6601,22,Female,Low,4.61
6602,23,Male,Medium,4.84
6603,18,Male,Low,0.28
6604,17,Male,High,1.66
6605,22,Female,Medium,0.05
6606,24,Female,Medium,3.79
6607,16,Male,Medium,3.41
6608,18,Male,Medium,2.82
6609,20,Male,Medium,3.46
6610,18,Female,Medium,2.69
6611,16,Male,Medium,1.19
6612,22,Male,Low,3.77
6613,22,Female,High,3.92
6614,23,Female,Medium,4.27
6615,20,Other,Low,4.77
6616,20,Female,Low,3.74
6617,20,Male,Low,0.27
6618,16,Male,Medium,0.1
6619,20,Male,Low,3.7
6620,21,Male,Low,0.28
6621,16,Female,Medium,1.58
6622,22,Female,Low,0.68
6623,16,Female,Medium,4.84
6624,17,Male,Medium,1.58
6625,17,Female,Medium,0.28
6626,20,Female,Low,4.75
6627,22,Male,Medium,3.04
6628,16,Female,Medium,0.18
6629,16,Male,Medium,4.17
6630,16,Male,Medium,0.76
6631,21,Female,Medium,4.01
6632,17,Female,Medium,3.01
6633,16,Male,High,0.89
6634,21,Male,Low,3.76
6635,17,Other,Medium,2.27
6636,21,Female,Medium,3.19
6637,23,Female,High,4.35
6638,17,Male,Medium,1.3
6639,24,Male,Medium,1.83
6640,23,Male,Medium,4.99
6641,16,Male,Low,2.54
6642,22,Male,Medium,2.79
6643,21,Male,High,1.43
6644,21,Female,Medium,2.08
6645,21,Male,Low,2.51
6646,21,Female,Low,1.29
6647,22,Male,Medium,1.19
6648,18,Male,Medium,3.0
6649,21,Male,High,0.92
6650,18,Female,Medium,2.77
6651,22,Male,Medium,3.53
6652,22,Other,High,0.99
6653,23,Female,Medium,3.73
6654,17,Female,Low,1.8
6655,24,Male,Low,4.96
6656,20,Female,High,4.9
6657,24,Female,Medium,3.99
6658,20,Male,Medium,1.71
6659,22,Female,Medium,4.69
6660,24,Female,Low,4.99
6661,19,Female,Low,2.31
6662,17,Female,Medium,3.07
6663,24,Female,Medium,0.03
6664,17,Female,Medium,0.22
6665,18,Male,Low,2.5
6666,17,Female,Medium,3.05
6667,18,Female,Medium,1.56
6668,21,Female,Medium,0.5
6669,18,Other,Medium,3.91
6670,23,Male,Low,2.09
6671,21,Male,Low,3.24
6672,22,Male,Low,3.25
6673,16,Male,Low,2.73
6674,18,Male,Medium,0.89
6675,18,Female,Medium,3.08
6676,17,Male,High,1.61
6677,22,Female,High,4.1
6678,24,Female,Medium,0.97
6679,19,Male,Low,1.46
6680,20,Male,Medium,2.2
6681,18,Female,Medium,3.7
6682,24,Female,Low,3.6
6683,19,Female,Low,1.69
6684,20,Female,Medium,2.55
6685,16,Other,High,1.17
6686,17,Female,Low,3.85
6687,24,Female,Low,0.98
6688,17,Female,High,4.1
6689,20,Female,High,4.68
6690,23,Male,Medium,4.96
6691,18,Other,Medium,4.28
6692,21,Male,Low,1.11
6693,19,Female,Medium,2.08
6694,22,Male,High,0.44
6695,18,Male,Medium,0.82
6696,21,Male,Medium,0.25
6697,24,Male,High,3.21
6698,16,Male,Medium,2.67
6699,18,Female,Medium,4.59
6700,17,Male,Medium,2.32
6701,23,Male,Medium,3.21
6702,22,Male,Medium,2.01
6703,17,Female,Medium,4.15
6704,21,Male,High,4.63
6705,18,Male,Medium,2.16
6706,23,Female,Medium,0.41
6707,18,Female,Low,0.82
6708,24,Male,Low,3.6
6709,16,Male,High,1.63
6710,20,Male,Low,3.93
6711,18,Other,Medium,3.75
6712,21,Male,Medium,3.47
6713,17,Female,Medium,4.07
6714,24,Male,Medium,3.78
6715,21,Female,Medium,3.16
6716,22,Male,Low,0.02
6717,20,Male,High,2.58
6718,24,Male,Medium,2.98
6719,16,Male,Medium,4.8
6720,20,Male,High,3.25
6721,21,Female,Medium,2.88
6722,22,Other,Low,2.71
6723,19,Male,Low,0.52
6724,16,Female,Low,2.14
6725,23,Other,Low,0.67
6726,19,Female,Medium,0.26
6727,18,Male,High,1.65
6728,22,Female,Medium,3.23
6729,17,Male,High,4.33
6730,23,Female,Low,4.05
6731,21,Male,Medium,1.47
6732,22,Male,Medium,0.23
6733,20,Male,Low,2.01
6734,24,Male,Low,1.57
6735,20,Female,Medium,1.86
6736,20,Male,Low,2.8
6737,18,Female,Medium,0.15
6738,16,Male,Medium,1.85
6739,17,Male,Medium,2.79
6740,23,Female,Medium,2.15
6741,16,Other,Medium,3.34
6742,22,Male,Medium,0.93
6743,20,Male,Low,0.77
6744,18,Female,Low,1.54
6745,22,Male,Medium,0.51
6746,24,Female,Low,1.18
6747,17,Female,Medium,0.43
6748,23,Male,Medium,2.01
6749,24,Male,Low,3.56
6750,18,Male,Medium,1.43
6751,17,Male,Medium,0.02
6752,22,Female,Low,2.79
6753,20,Female,High,3.46
6754,20,Female,Low,1.96
6755,20,Female,Medium,1.48
6756,19,Male,Medium,2.45
6757,20,Female,Medium,0.51
6758,19,Male,Medium,3.22
6759,21,Female,Medium,3.67
6760,19,Male,Low,3.52
6761,17,Female,Medium,1.64
6762,24,Female,Medium,4.21
6763,17,Male,Medium,4.73
6764,24,Male,High,1.49
6765,21,Female,High,1.31
6766,24,Male,Low,3.52
6767,24,Female,Low,3.54
6768,18,Female,Medium,2.55
6769,16,Female,Medium,4.62
6770,16,Male,High,0.73
6771,18,Female,Low,2.39
6772,20,Male,High,0.18
6773,18,Male,Medium,0.26
6774,24,Female,Medium,0.27
6775,24,Female,Low,2.46
6776,18,Male,Low,2.94
6777,18,Male,High,0.02
6778,20,Female,Medium,3.16
6779,17,Female,High,2.45
6780,21,Female,Medium,1.12
6781,22,Male,Low,0.08
6782,24,Female,Low,0.78
6783,21,Female,Low,3.0
6784,18,Female,High,3.29
6785,20,Female,Medium,3.24
6786,19,Male,Medium,0.77
6787,20,Other,Medium,4.56
6788,23,Male,High,2.05
6789,23,Male,Medium,3.84
6790,21,Female,Medium,0.83
6791,16,Female,Low,2.35
6792,23,Female,Medium,2.61
6793,23,Female,High,3.85
6794,17,Male,Low,3.11
6795,19,Female,Medium,2.0
6796,17,Male,Medium,1.41
6797,19,Female,Medium,4.86
6798,22,Male,Low,1.42
6799,24,Female,Medium,0.65
6800,23,Male,Medium,1.5
6801,24,Female,Low,1.63
6802,23,Female,Medium,0.64
6803,17,Male,Low,3.54
6804,22,Female,Medium,3.1
6805,17,Female,High,1.58
6806,17,Female,Low,4.97
6807,19,Female,Low,3.28
6808,16,Male,Medium,3.52
6809,20,Male,Medium,2.79
6810,21,Male,Low,2.76
6811,24,Male,Medium,0.1
6812,23,Male,High,3.85
6813,17,Female,Low,4.55
6814,16,Male,Medium,0.61
6815,17,Male,Medium,3.98
6816,22,Male,High,2.67
6817,19,Female,Medium,1.43
6818,20,Female,Medium,4.6
6819,22,Male,Low,0.09
6820,18,Female,Low,1.37
6821,17,Male,Medium,4.43
6822,22,Other,Low,2.41
6823,20,Female,Low,2.99
6824,16,Male,Medium,3.75
6825,16,Female,Medium,0.74
6826,24,Female,High,1.08
6827,20,Male,Low,4.99
6828,16,Female,Low,1.19
6829,22,Male,High,2.7
6830,24,Male,Low,1.49
6831,16,Male,Low,4.26
6832,19,Male,High,4.81
6833,18,Male,High,0.71
6834,20,Female,Medium,3.0
6835,22,Male,Low,4.06
6836,23,Male,Medium,4.12
6837,17,Female,High,2.2
6838,22,Female,Low,1.13
6839,16,Other,Medium,1.94
6840,22,Female,Low,3.76
6841,23,Other,Medium,4.97
6842,17,Female,High,2.77
6843,24,Other,Medium,0.98
6844,16,Female,Medium,0.21
6845,21,Male,Low,4.72
6846,16,Male,High,2.42
6847,18,Female,Low,3.58
6848,21,Male,Low,3.3
6849,18,Male,Medium,4.45
6850,23,Female,Medium,1.33
6851,20,Female,Medium,2.21
6852,17,Male,Low,4.57
6853,19,Female,Low,2.93
6854,24,Female,Low,0.36
6855,19,Other,Medium,0.97
6856,23,Female,Low,1.19
6857,20,Female,Low,4.97
6858,16,Female,Low,1.12
6859,22,Male,Medium,4.35
6860,18,Female,High,0.39
6861,23,Female,Low,0.91
6862,18,Female,Low,4.36
6863,16,Female,Low,4.49
6864,20,Male,Low,0.88
6865,17,Female,Medium,1.15
6866,19,Male,Medium,2.65
6867,16,Male,Low,0.26
6868,24,Male,Medium,4.73
6869,21,Male,Medium,1.81
6870,23,Female,Medium,2.45
6871,19,Male,Medium,0.53
6872,24,Male,High,0.16
6873,17,Female,Medium,2.34
6874,24,Male,Low,0.61
6875,20,Male,Low,3.15
6876,21,Male,Medium,3.97
6877,18,Male,Medium,0.16
6878,19,Male,Low,3.06
6879,21,Male,Low,4.08
6880,22,Female,High,2.2
6881,16,Male,Medium,4.8
6882,22,Male,Medium,0.56
6883,16,Female,Medium,1.61
6884,20,Male,High,1.15
6885,21,Female,Low,4.98
6886,17,Female,Low,1.47
6887,24,Male,Low,1.94
6888,21,Female,Medium,4.24
6889,22,Male,Low,4.65
6890,23,Male,Medium,4.69
6891,16,Female,High,2.79
6892,23,Female,Low,3.32
6893,19,Female,Low,1.75
6894,23,Female,Medium,3.04
6895,21,Male,Low,1.51
6896,24,Female,Low,3.73
6897,19,Female,Medium,1.54
6898,17,Other,Low,4.4
6899,17,Female,Low,0.72
6900,20,Female,High,2.86
6901,24,Male,Medium,2.6
6902,18,Female,High,1.32
6903,23,Male,Medium,0.14
6904,19,Male,Medium,0.74
6905,21,Female,Low,4.84
6906,21,Male,Medium,4.71
6907,18,Other,Low,0.6
6908,20,Male,Medium,1.87
6909,18,Female,High,2.33
6910,16,Male,Medium,2.39
6911,22,Male,Medium,1.49
6912,19,Male,High,4.56
6913,22,Female,Medium,4.54
6914,18,Male,Medium,0.09
6915,20,Female,Medium,3.25
6916,20,Male,High,0.37
6917,17,Male,Low,2.99
6918,17,Male,Low,4.33
6919,19,Male,Medium,3.25
6920,19,Female,Medium,2.34
6921,19,Female,High,4.79
6922,21,Male,Low,3.73
6923,17,Female,Low,1.25
6924,21,Female,Low,1.93
6925,22,Male,Medium,3.8
6926,18,Male,Medium,0.1
6927,23,Female,Medium,0.32
6928,17,Male,Medium,4.3
6929,23,Male,Low,0.21
6930,20,Male,Low,3.39
6931,17,Female,Low,1.59
6932,22,Male,Medium,4.13
6933,17,Male,Low,4.24
6934,21,Male,Medium,4.77
6935,18,Male,Medium,0.48
6936,24,Male,Medium,2.11
6937,18,Female,Low,2.87
6938,18,Male,Medium,4.58
6939,20,Female,Low,1.33
6940,22,Male,Medium,0.36
6941,23,Female,Medium,1.01
6942,22,Female,High,2.48
6943,24,Male,Medium,3.41
6944,20,Female,High,3.45
6945,18,Female,High,0.37
6946,21,Female,Low,3.81
6947,20,Male,Medium,3.3
6948,19,Other,High,2.04
6949,17,Female,Medium,2.86
6950,22,Other,Medium,3.84
6951,20,Female,Medium,1.31
6952,19,Male,Low,4.7
6953,23,Female,Low,0.69
6954,24,Female,Medium,4.51
6955,24,Other,Low,3.7
6956,18,Male,Low,3.3
6957,18,Female,Low,0.41
6958,20,Male,Medium,4.6
6959,20,Female,Medium,1.48
6960,17,Male,Low,3.73
6961,16,Male,Medium,4.42
6962,23,Female,High,1.22
6963,18,Male,Low,4.57
6964,16,Female,Medium,3.06
6965,16,Female,Medium,3.3
6966,17,Male,Medium,4.57
6967,21,Male,Low,2.63
6968,21,Female,Medium,2.2
6969,18,Male,Low,3.17
6970,19,Female,Medium,2.77
6971,17,Other,Medium,0.31
6972,17,Male,Medium,0.9
6973,22,Male,Medium,0.07
6974,16,Male,Medium,0.54
6975,22,Female,Medium,3.65
6976,16,Male,Low,0.02
6977,21,Male,Medium,1.52
6978,18,Female,Medium,2.25
6979,23,Female,Medium,4.69
6980,21,Male,Low,1.64
6981,17,Male,Medium,3.92
6982,23,Other,Medium,2.04
6983,20,Female,Low,0.49
6984,23,Female,High,0.49
6985,23,Female,Medium,2.16
6986,21,Other,Medium,0.29
6987,17,Female,Low,2.86
6988,23,Female,Medium,2.47
6989,21,Female,Medium,3.51
6990,21,Female,Low,0.93
6991,23,Male,Medium,2.96
6992,16,Male,Low,0.87
6993,17,Female,High,3.61
6994,24,Male,Medium,1.54
6995,23,Female,Medium,3.07
6996,22,Male,Medium,4.41
6997,22,Female,Low,2.44
6998,20,Male,Medium,0.96
6999,17,Female,Medium,4.43
7000,21,Female,Low,1.79
7001,18,Male,High,3.65
7002,19,Female,Low,1.6
7003,17,Male,Low,1.49
7004,17,Male,Low,3.21
7005,23,Male,Low,0.78
7006,23,Male,Medium,4.33
7007,21,Other,Low,1.94
7008,20,Male,Low,0.1
7009,23,Female,Low,1.53
7010,19,Male,Medium,3.92
7011,19,Female,High,4.3
7012,20,Male,Low,2.84
7013,16,Female,Low,1.47
