student_id,gaming_hours,gaming_genre
3903,0.1,Casual
3904,2.31,Casual
3905,0.07,RPG
3906,1.84,Casual
3907,3.36,FPS
3908,0.97,RPG
3909,0.83,FPS
3910,7.17,RPG
3911,4.68,Casual
3912,7.48,Casual
3913,2.77,Casual
3914,5.42,FPS
3915,1.64,Casual
3916,4.95,FPS
3917,1.04,FPS
3918,0.02,RPG
3919,7.45,FPS
3920,4.44,FPS
3921,7.42,Casual
3922,2.67,RPG
3923,2.62,Casual
3924,3.21,RPG
3925,5.65,FPS
3926,4.53,FPS
3927,7.4,Casual
3928,0.2,FPS
3929,5.67,RPG
3930,2.64,FPS
3931,1.44,RPG
3932,4.08,FPS
3933,4.04,FPS
3934,1.1,Casual
3935,1.62,FPS
3936,3.27,RPG
3937,3.27,Casual
3938,2.54,Casual
3939,1.19,FPS
3940,0.03,Casual
3941,7.76,Casual
3942,7.55,RPG
3943,3.87,Casual
3944,7.96,Casual
3945,5.39,Casual
3946,0.55,FPS
3947,0.94,Casual
3948,7.33,FPS
3949,5.04,Casual
3950,6.75,FPS
3951,7.19,RPG
3952,3.58,Casual
3953,0.39,FPS
3954,1.51,FPS
3955,0.53,RPG
3956,1.51,Casual
3957,3.28,FPS
3958,0.95,RPG
3959,1.33,RPG
3960,3.57,FPS
3961,2.72,RPG
3962,3.74,FPS
3963,3.43,FPS
3964,5.16,Casual
3965,7.5,Casual
3966,0.86,RPG
3967,0.79,FPS
3968,6.82,RPG
3969,4.05,Casual
3970,6.13,RPG
3971,1.72,RPG
3972,6.63,Casual
3973,7.39,RPG
3974,5.08,Casual
3975,0.85,RPG
3976,7.16,FPS
3977,6.34,FPS
3978,6.01,RPG
3979,0.29,RPG
3980,6.39,RPG
3981,1.1,FPS
3982,1.78,Casual
3983,4.62,Casual
3984,2.12,RPG
3985,5.29,Casual
3986,4.86,FPS
3987,0.87,RPG
3988,5.25,RPG
3989,7.39,RPG
3990,1.29,RPG
3991,4.78,RPG
3992,2.73,FPS
3993,3.68,FPS
3994,2.3,Casual
3995,2.83,FPS
3996,0.23,FPS
3997,7.85,RPG
3998,5.0,FPS
3999,4.01,RPG
4000,3.07,RPG
4001,4.31,FPS
4002,3.04,FPS
4003,2.88,FPS
4004,3.71,RPG
4005,2.21,Casual
4006,1.44,FPS
4007,4.45,RPG
4008,6.74,Casual
4009,1.22,FPS
4010,0.26,RPG
4011,1.97,RPG
4012,7.84,Casual
4013,6.63,Casual
4014,4.77,FPS
4015,7.43,FPS
4016,3.56,RPG
4017,7.87,FPS
4018,2.37,FPS
4019,1.92,Casual
4020,5.1,RPG
4021,3.03,RPG
4022,5.01,FPS
4023,2.44,FPS
4024,4.94,FPS
4025,2.21,Casual
4026,0.41,Casual
4027,7.3,RPG
4028,7.07,FPS
4029,7.77,Casual
4030,5.73,Casual
4031,5.46,Casual
4032,4.47,RPG
4033,1.01,RPG
4034,1.51,RPG
4035,2.32,FPS
4036,7.12,RPG
4037,1.38,Casual
4038,7.38,Casual
4039,4.18,RPG
4040,5.72,Casual
4041,0.88,RPG
4042,2.15,FPS
4043,7.67,Casual
4044,2.13,RPG
4045,2.37,Casual
4046,1.58,FPS
4047,1.03,Casual
4048,1.87,RPG
4049,5.14,RPG
4050,3.64,Casual
4051,4.43,Casual
4052,0.98,RPG
4053,6.42,FPS
4054,6.27,Casual
4055,0.17,Casual
4056,3.07,FPS
4057,0.55,RPG
4058,6.34,RPG
4059,5.9,FPS
4060,7.22,FPS
4061,1.89,RPG
4062,3.65,Casual
4063,1.48,FPS
4064,2.97,Casual
4065,4.18,Casual
4066,0.43,Casual
4067,5.72,FPS
4068,4.35,RPG
4069,6.63,RPG
4070,2.17,Casual
4071,7.23,RPG
4072,7.99,FPS
4073,7.35,FPS
4074,6.22,RPG
4075,6.5,Casual
4076,4.59,RPG
4077,1.52,RPG
4078,5.42,FPS
4079,5.7,Casual
4080,7.88,RPG
4081,4.33,Casual
4082,2.17,RPG
4083,5.47,RPG
4084,7.84,RPG
4085,1.42,FPS
4086,2.61,FPS
4087,4.34,FPS
4088,1.36,RPG
4089,0.18,RPG
4090,2.7,FPS
4091,6.92,RPG
4092,0.35,RPG
4093,3.43,RPG
4094,6.1,FPS
4095,7.63,RPG
4096,7.88,FPS
4097,3.38,FPS
4098,7.6,RPG
4099,0.28,FPS
4100,5.97,Casual
4101,5.14,Casual
4102,2.0,RPG
4103,4.06,FPS
4104,1.04,RPG
4105,6.97,RPG
4106,2.86,FPS
4107,5.01,FPS
4108,1.27,FPS
4109,1.65,FPS
4110,7.94,RPG
4111,6.02,Casual
4112,7.7,FPS
4113,2.37,FPS
4114,1.32,FPS
4115,4.02,RPG
4116,3.96,FPS
4117,1.4,FPS
4118,5.87,FPS
4119,2.89,RPG
4120,1.49,RPG
4121,2.66,Casual
4122,4.51,RPG
4123,5.81,FPS
4124,3.86,Casual
4125,4.2,FPS
4126,1.11,RPG
4127,7.32,FPS
4128,7.43,FPS
4129,5.47,RPG
4130,0.14,FPS
4131,4.3,FPS
4132,5.03,FPS
4133,7.96,Casual
4134,7.97,FPS
4135,6.86,RPG
4136,0.51,Casual
4137,7.63,FPS
4138,4.9,Casual
4139,6.41,Casual
4140,3.26,Casual
4141,2.56,RPG
4142,3.71,FPS
4143,1.17,Casual
4144,2.86,FPS
4145,6.86,FPS
4146,0.3,FPS
4147,1.21,Casual
4148,1.0,FPS
4149,3.22,RPG
4150,7.98,FPS
4151,1.39,RPG
4152,1.16,RPG
4153,7.32,FPS
4154,7.06,FPS
4155,0.26,FPS
4156,6.01,FPS
4157,5.24,RPG
4158,6.14,Casual
4159,3.96,RPG
4160,7.93,Casual
4161,0.35,Casual
4162,1.87,RPG
4163,3.17,FPS
4164,3.6,Casual
4165,7.37,RPG
4166,4.48,Casual
4167,0.36,RPG
4168,3.26,Casual
4169,3.33,Casual
4170,7.72,Casual
4171,4.79,RPG
4172,5.09,RPG
4173,5.71,Casual
4174,6.16,Casual
4175,5.08,FPS
4176,1.9,RPG
4177,6.99,RPG
4178,5.86,FPS
4179,5.93,FPS
4180,7.97,FPS
4181,6.42,Casual
4182,6.63,FPS
4183,7.61,RPG
4184,1.21,Casual
4185,3.98,FPS
4186,4.64,FPS
4187,2.63,Casual
4188,6.72,Casual
4189,6.1,FPS
4190,5.77,Casual
4191,7.98,Casual
4192,2.08,Casual
4193,5.88,FPS
4194,4.41,RPG
4195,2.5,RPG
4196,1.28,FPS
4197,7.17,FPS
4198,4.76,FPS
4199,6.6,RPG
4200,4.36,FPS
4201,1.76,FPS
4202,2.7,Casual
4203,3.05,RPG
4204,7.78,FPS
4205,0.05,Casual
4206,7.89,RPG
4207,7.84,RPG
4208,7.97,FPS
4209,3.81,FPS
4210,7.71,RPG
4211,3.16,Casual
4212,0.21,FPS
4213,1.79,RPG
4214,7.56,FPS
4215,0.11,FPS
4216,4.37,FPS
4217,0.6,Casual
4218,2.29,FPS
4219,0.7,FPS
4220,6.88,Casual
4221,4.73,FPS
4222,7.22,FPS
4223,5.51,FPS
4224,7.77,Casual
4225,4.08,FPS
4226,5.11,Casual
4227,4.61,FPS
4228,3.87,FPS
4229,6.77,Casual
4230,5.16,RPG
4231,6.41,FPS
4232,6.29,RPG
4233,1.53,FPS
4234,5.2,RPG
4235,1.6,RPG
4236,4.67,FPS
4237,5.42,Casual
4238,7.98,RPG
4239,0.24,FPS
4240,0.73,FPS
4241,0.62,Casual
4242,3.19,FPS
4243,6.57,RPG
4244,6.75,Casual
4245,5.9,RPG
4246,7.18,RPG
4247,2.58,FPS
4248,0.71,RPG
4249,0.47,FPS
4250,6.82,Casual
4251,5.84,FPS
4252,5.59,FPS
4253,2.72,FPS
4254,3.04,FPS
4255,7.66,FPS
4256,0.51,Casual
4257,6.19,Casual
4258,2.48,RPG
4259,0.31,FPS
4260,5.94,FPS
4261,2.65,Casual
4262,5.78,FPS
4263,5.66,RPG
4264,4.28,FPS
4265,6.22,Casual
4266,4.65,FPS
4267,2.29,FPS
4268,5.87,Casual
4269,4.71,FPS
4270,0.1,RPG
4271,7.21,FPS
4272,4.37,RPG
4273,6.95,FPS
4274,7.06,RPG
4275,3.56,Casual
4276,4.06,Casual
4277,3.33,Casual
4278,3.6,Casual
4279,7.16,RPG
4280,6.31,FPS
4281,1.01,RPG
4282,4.88,FPS
4283,7.97,FPS
4284,4.76,Casual
4285,6.29,RPG
4286,6.15,FPS
4287,2.8,Casual
4288,2.97,Casual
4289,5.79,RPG
4290,4.0,RPG
4291,4.56,FPS
4292,5.7,Casual
4293,6.22,FPS
4294,2.17,Casual
4295,1.17,Casual
4296,2.33,Casual
4297,4.06,Casual
4298,2.74,RPG
4299,4.55,Casual
4300,0.43,Casual
4301,4.08,FPS
4302,2.94,FPS
4303,4.28,RPG
4304,3.38,Casual
4305,2.27,Casual
4306,7.23,Casual
4307,1.48,FPS
4308,5.45,RPG
4309,7.4,RPG
4310,4.31,RPG
4311,7.01,FPS
4312,1.0,RPG
4313,3.95,RPG
4314,3.66,RPG
4315,0.06,RPG
4316,3.55,RPG
4317,2.95,FPS
4318,5.36,Casual
4319,7.51,FPS
4320,0.69,Casual
4321,2.62,FPS
4322,3.55,RPG
4323,3.64,Casual
4324,6.2,FPS
4325,3.55,Casual
4326,0.22,FPS
4327,5.68,FPS
4328,7.08,Casual
4329,4.11,Casual
4330,4.65,FPS
4331,1.3,Casual
4332,1.77,RPG
4333,1.88,FPS
4334,3.45,Casual
4335,7.43,RPG
4336,4.17,FPS
4337,1.54,Casual
4338,2.13,Casual
4339,3.07,RPG
4340,4.99,Casual
4341,3.52,Casual
4342,3.14,FPS
4343,4.52,Casual
4344,1.93,FPS
4345,0.63,RPG
4346,0.2,Casual
4347,2.01,Casual
4348,0.73,FPS
4349,2.69,RPG
4350,6.18,RPG
4351,5.73,FPS
4352,4.89,Casual
4353,6.82,Casual
4354,2.26,Casual
4355,7.08,RPG
4356,3.19,FPS
4357,3.21,Casual
4358,3.24,FPS
4359,0.78,FPS
4360,7.8,Casual
4361,1.11,Casual
4362,2.73,RPG
4363,2.55,FPS
4364,0.6,FPS
4365,1.22,RPG
4366,0.36,RPG
4367,2.34,Casual
4368,6.93,Casual
4369,2.72,RPG
4370,0.99,RPG
4371,5.17,Casual
4372,7.97,Casual
4373,1.86,Casual
4374,2.24,Casual
4375,7.77,FPS
4376,1.43,Casual
4377,4.09,FPS
4378,1.92,Casual
4379,7.46,Casual
4380,7.85,RPG
4381,6.52,FPS
4382,2.52,FPS
4383,3.23,FPS
4384,1.94,Casual
4385,7.13,RPG
4386,7.32,RPG
4387,3.35,Casual
4388,5.25,FPS
4389,1.32,Casual
4390,3.48,RPG
4391,5.05,FPS
4392,3.08,Casual
4393,2.86,RPG
4394,0.01,FPS
4395,6.43,RPG
4396,7.11,Casual
4397,7.76,FPS
4398,5.75,RPG
4399,4.39,Casual
4400,2.15,Casual
4401,7.99,Casual
4402,4.72,FPS
4403,5.45,RPG
4404,5.46,Casual
4405,6.76,FPS
4406,0.08,RPG
4407,1.76,Casual
4408,5.32,Casual
4409,7.16,FPS
4410,5.48,FPS
4411,3.31,RPG
4412,2.89,Casual
4413,5.9,Casual
4414,5.93,FPS
4415,4.86,FPS
4416,2.33,RPG
4417,7.4,Casual
4418,4.42,Casual
4419,6.32,RPG
4420,1.71,Casual
4421,2.75,RPG
4422,7.0,RPG
4423,0.4,FPS
4424,4.1,Casual
4425,3.85,RPG
4426,6.01,FPS
4427,2.26,FPS
4428,1.75,FPS
4429,7.41,FPS
4430,4.57,FPS
4431,0.84,Casual
4432,1.54,FPS
4433,7.99,RPG
4434,1.56,FPS
4435,4.88,Casual
4436,3.36,RPG
4437,7.08,FPS
4438,6.04,Casual
4439,4.78,Casual
4440,0.09,Casual
4441,7.04,FPS
4442,3.56,RPG
4443,7.45,Casual
4444,3.96,Casual
4445,5.55,Casual
4446,0.55,RPG
4447,5.96,Casual
4448,2.7,Casual
4449,2.81,FPS
4450,0.95,RPG
4451,1.17,Casual
4452,1.49,FPS
4453,2.63,FPS
4454,7.14,FPS
4455,2.95,Casual
4456,5.79,Casual
4457,0.66,RPG
4458,4.73,Casual
4459,3.86,RPG
4460,7.82,Casual
4461,6.77,FPS
4462,3.64,Casual
4463,6.2,FPS
4464,1.54,FPS
4465,4.5,FPS
4466,0.6,RPG
4467,2.78,Casual
4468,1.81,RPG
4469,5.75,FPS
4470,3.92,Casual
4471,6.01,FPS
4472,4.12,Casual
4473,0.69,Casual
4474,5.88,RPG
4475,6.67,FPS
4476,7.23,RPG
4477,4.58,Casual
4478,6.03,RPG
4479,6.02,FPS
4480,1.25,Casual
4481,1.31,RPG
4482,0.57,FPS
4483,2.56,Casual
4484,3.79,Casual
4485,7.98,FPS
4486,3.45,FPS
4487,5.81,RPG
4488,5.55,FPS
4489,1.64,FPS
4490,0.47,Casual
4491,4.37,Casual
4492,5.6,FPS
4493,7.99,Casual
4494,2.87,FPS
4495,7.17,FPS
4496,3.06,FPS
4497,5.52,FPS
4498,4.79,RPG
4499,0.42,Casual
4500,0.63,RPG
4501,0.17,RPG
4502,2.97,FPS
4503,5.97,Casual
4504,1.38,FPS
4505,4.85,FPS
4506,2.31,FPS
4507,6.38,FPS
4508,6.39,RPG
4509,6.2,FPS
4510,4.2,Casual
4511,2.28,Casual
4512,6.48,FPS
4513,1.49,RPG
4514,2.32,RPG
4515,1.47,Casual
4516,5.39,FPS
4517,5.49,RPG
4518,5.22,FPS
4519,3.32,RPG
4520,0.8,FPS
4521,7.29,FPS
4522,4.06,FPS
4523,3.26,FPS
4524,4.71,FPS
4525,1.54,RPG
4526,1.06,RPG
4527,3.24,RPG
4528,1.82,FPS
4529,1.95,FPS
4530,7.14,Casual
4531,4.25,FPS
4532,3.87,Casual
4533,5.52,Casual
4534,7.61,FPS
4535,0.9,Casual
4536,6.67,RPG
4537,4.67,RPG
4538,1.17,Casual
4539,2.38,RPG
4540,3.86,Casual
4541,5.53,RPG
4542,1.94,Casual
4543,4.28,RPG
4544,5.48,FPS
4545,3.59,FPS
4546,6.9,Casual
4547,6.96,FPS
4548,3.77,RPG
4549,7.78,FPS
4550,0.6,FPS
4551,0.03,FPS
4552,3.05,FPS
4553,4.81,RPG
4554,5.03,Casual
4555,3.81,RPG
4556,1.0,RPG
4557,1.36,RPG
4558,6.82,Casual
4559,6.94,RPG
4560,5.39,FPS
4561,5.31,RPG
4562,4.78,Casual
4563,1.62,Casual
4564,3.43,Casual
4565,5.57,FPS
4566,4.3,Casual
4567,0.15,FPS
4568,7.63,FPS
4569,6.76,RPG
4570,2.08,FPS
4571,4.93,RPG
4572,7.39,Casual
4573,0.77,Casual
4574,4.02,RPG
4575,3.65,RPG
4576,3.28,Casual
4577,6.68,RPG
4578,3.05,Casual
4579,0.51,Casual
4580,0.53,FPS
4581,0.34,FPS
4582,3.27,RPG
4583,5.75,Casual
4584,1.63,Casual
4585,5.17,RPG
4586,5.5,FPS
4587,2.04,FPS
4588,4.8,Casual
4589,5.48,RPG
4590,3.73,RPG
4591,2.69,Casual
4592,4.95,Casual
4593,7.82,RPG
4594,3.41,RPG
4595,3.13,Casual
4596,3.71,FPS
4597,0.61,RPG
4598,4.43,FPS
4599,2.63,Casual
4600,0.97,Casual
4601,3.73,Casual
4602,0.03,FPS
4603,3.21,RPG
4604,0.85,FPS
4605,0.19,FPS
4606,6.6,RPG
4607,7.33,Casual
4608,1.66,FPS
4609,4.31,FPS
4610,2.22,RPG
4611,3.95,FPS
4612,3.49,FPS
4613,2.15,RPG
4614,5.6,RPG
4615,1.01,RPG
4616,0.42,FPS
4617,6.14,FPS
4618,5.33,FPS
4619,3.99,FPS
4620,3.74,FPS
4621,3.98,Casual
4622,3.5,FPS
4623,3.14,FPS
4624,4.0,FPS
4625,4.23,RPG
4626,5.54,FPS
4627,5.69,FPS
4628,3.02,FPS
4629,3.31,Casual
4630,2.99,Casual
4631,4.29,Casual
4632,3.63,FPS
4633,7.12,FPS
4634,5.57,RPG
4635,7.19,FPS
4636,5.67,RPG
4637,7.77,RPG
4638,5.09,RPG
4639,7.71,RPG
4640,1.27,FPS
4641,0.42,Casual
4642,4.63,Casual
4643,7.87,RPG
4644,3.34,FPS
4645,1.7,Casual
4646,4.17,Casual
4647,5.19,RPG
4648,2.52,RPG
4649,5.72,Casual
4650,7.8,RPG
4651,7.18,Casual
4652,2.33,Casual
4653,2.61,Casual
4654,2.97,RPG
4655,3.16,FPS
4656,0.8,RPG
4657,6.1,FPS
4658,2.92,RPG
4659,7.04,Casual
4660,7.42,RPG
4661,0.2,FPS
4662,7.91,FPS
4663,5.68,FPS
4664,4.16,Casual
4665,3.12,Casual
4666,4.15,Casual
4667,2.6,FPS
4668,4.98,FPS
4669,0.74,Casual
4670,4.97,FPS
4671,2.2,RPG
4672,0.14,Casual
4673,4.42,RPG
4674,4.63,RPG
4675,3.41,FPS
4676,0.58,Casual
4677,7.15,FPS
4678,4.89,FPS
4679,0.93,RPG
4680,4.09,FPS
4681,3.98,RPG
4682,0.48,RPG
4683,4.85,FPS
4684,6.47,FPS
4685,5.99,FPS
4686,1.62,FPS
4687,6.9,FPS
4688,2.74,Casual
4689,7.57,FPS
4690,0.57,FPS
4691,3.89,FPS
4692,4.78,RPG
4693,1.98,Casual
4694,6.17,Casual
4695,5.02,RPG
4696,0.14,FPS
4697,4.87,FPS
4698,3.93,FPS
4699,1.57,Casual
4700,7.97,RPG
4701,7.18,FPS
4702,2.34,Casual
4703,4.33,Casual
4704,2.53,Casual
4705,6.2,FPS
4706,7.44,FPS
4707,2.87,FPS
4708,6.44,RPG
4709,3.99,RPG
4710,3.17,Casual
4711,7.51,FPS
4712,4.08,RPG
4713,3.74,Casual
4714,5.38,FPS
4715,2.09,FPS
4716,2.6,RPG
4717,7.46,Casual
4718,5.43,Casual
4719,6.61,Casual
4720,2.17,Casual
4721,4.35,RPG
4722,7.77,FPS
4723,2.55,Casual
4724,1.28,Casual
4725,4.09,FPS
4726,3.1,FPS
4727,1.28,RPG
4728,7.11,Casual
4729,7.93,FPS
4730,4.55,Casual
4731,6.2,Casual
4732,6.87,Casual
4733,5.61,RPG
4734,0.35,Casual
4735,1.26,FPS
4736,0.57,FPS
4737,0.08,FPS
4738,2.45,FPS
4739,3.14,FPS
4740,1.93,FPS
4741,0.52,Casual
4742,4.24,RPG
4743,2.19,Casual
4744,6.37,FPS
4745,0.06,FPS
4746,6.74,FPS
4747,7.64,FPS
4748,5.73,FPS
4749,5.87,FPS
4750,7.47,RPG
4751,1.67,FPS
4752,7.96,FPS
4753,6.19,FPS
4754,5.81,Casual
4755,2.89,FPS
4756,4.37,FPS
4757,5.23,FPS
4758,4.96,Casual
4759,5.64,RPG
4760,0.66,FPS
4761,2.85,RPG
4762,3.47,RPG
4763,2.09,FPS
4764,1.38,FPS
4765,1.11,Casual
4766,2.93,RPG
4767,3.95,RPG
4768,0.5,FPS
4769,7.57,Casual
4770,6.12,FPS
4771,5.85,FPS
4772,1.38,RPG
4773,4.83,RPG
4774,4.24,Casual
4775,7.86,FPS
4776,5.98,RPG
4777,4.61,FPS
4778,6.81,Casual
4779,1.24,FPS
4780,0.12,RPG
4781,5.52,FPS
4782,0.79,RPG
4783,0.92,RPG
4784,5.96,FPS
4785,2.16,RPG
4786,5.03,FPS
4787,7.34,Casual
4788,2.53,RPG
4789,1.74,Casual
4790,0.85,FPS
4791,1.04,FPS
4792,0.5,FPS
4793,0.7,FPS
4794,3.46,FPS
4795,2.57,FPS
4796,5.65,Casual
4797,6.96,RPG
4798,6.28,RPG
4799,4.25,Casual
4800,0.82,FPS
4801,5.68,Casual
4802,2.9,RPG
4803,0.69,FPS
4804,6.74,Casual
4805,2.71,RPG
4806,1.75,RPG
4807,6.97,Casual
4808,7.22,Casual
4809,2.71,Casual
4810,2.84,RPG
4811,4.64,Casual
4812,5.87,FPS
4813,0.51,Casual
4814,4.75,FPS
4815,7.62,RPG
4816,2.1,Casual
4817,7.27,Casual
4818,7.6,Casual
4819,2.15,FPS
4820,6.03,FPS
4821,1.91,Casual
4822,5.9,RPG
4823,6.38,Casual
4824,1.98,Casual
4825,5.73,Casual
4826,6.5,RPG
4827,2.87,Casual
4828,1.34,FPS
4829,0.74,Casual
4830,4.6,FPS
4831,7.82,FPS
4832,6.58,RPG
4833,3.49,Casual
4834,4.29,Casual
4835,2.24,FPS
4836,1.3,Casual
4837,3.86,Casual
4838,3.71,RPG
4839,4.18,FPS
4840,7.62,RPG
4841,4.83,Casual
4842,4.85,Casual
4843,1.02,FPS
4844,7.97,FPS
4845,6.18,FPS
4846,7.02,RPG
4847,3.31,RPG
4848,4.02,RPG
4849,4.18,RPG
4850,1.55,FPS
4851,5.52,FPS
4852,7.22,FPS
4853,1.31,FPS
4854,0.69,Casual
4855,5.91,FPS
4856,2.19,RPG
4857,4.99,FPS
4858,5.57,RPG
4859,2.58,RPG
4860,6.52,FPS
4861,4.4,RPG
4862,6.95,FPS
4863,6.11,RPG
4864,6.95,Casual
4865,0.16,RPG
4866,1.95,Casual
4867,0.72,FPS
4868,3.54,FPS
4869,7.12,FPS
4870,3.74,FPS
4871,6.8,RPG
4872,2.62,RPG
4873,2.72,Casual
4874,7.16,Casual
4875,3.41,RPG
4876,6.32,RPG
4877,1.89,FPS
4878,7.59,RPG
4879,4.6,FPS
4880,6.07,RPG
4881,0.72,Casual
4882,3.94,RPG
4883,7.21,FPS
4884,7.02,Casual
4885,0.37,FPS
4886,2.43,Casual
4887,3.55,Casual
4888,1.38,RPG
4889,5.84,FPS
4890,1.48,Casual
4891,2.77,RPG
4892,5.31,FPS
4893,3.86,RPG
4894,5.91,RPG
4895,7.69,FPS
4896,0.93,FPS
4897,5.68,FPS
4898,1.84,FPS
4899,3.32,FPS
4900,0.26,FPS
4901,1.09,FPS
4902,2.56,FPS
4903,2.74,Casual
4904,7.2,RPG
4905,5.93,RPG
4906,7.78,RPG
4907,4.79,FPS
4908,1.93,Casual
4909,2.62,RPG
4910,2.56,RPG
4911,2.61,Casual
4912,5.38,Casual
4913,4.25,FPS
4914,3.08,Casual
4915,1.19,Casual
4916,0.18,Casual
4917,1.75,FPS
4918,0.86,Casual
4919,6.28,RPG
4920,0.9,RPG
4921,5.79,FPS
4922,3.09,FPS
4923,0.59,FPS
4924,6.5,RPG
4925,4.64,FPS
4926,1.89,FPS
4927,7.16,Casual
4928,0.36,Casual
4929,1.61,RPG
4930,6.02,Casual
4931,5.68,RPG
4932,2.31,FPS
4933,0.5,RPG
4934,6.86,RPG
4935,2.51,FPS
4936,1.57,FPS
4937,4.13,FPS
4938,7.28,RPG
4939,0.35,FPS
4940,6.13,Casual
4941,4.58,FPS
4942,3.4,RPG
4943,5.95,Casual
4944,7.73,Casual
4945,1.83,Casual
4946,1.15,FPS
4947,7.3,Casual
4948,5.35,RPG
4949,3.5,Casual
4950,4.59,Casual
4951,5.96,FPS
4952,6.18,RPG
4953,7.36,FPS
4954,3.41,FPS
4955,2.35,RPG
4956,5.12,RPG
4957,3.33,RPG
4958,4.76,Casual
4959,3.36,RPG
4960,1.22,Casual
4961,3.76,Casual
4962,5.53,Casual
4963,6.39,Casual
4964,3.95,RPG
4965,1.32,RPG
4966,3.32,Casual
4967,6.29,RPG
4968,3.3,RPG
4969,5.57,Casual
4970,4.06,Casual
4971,1.93,FPS
4972,6.37,RPG
4973,0.67,RPG
4974,4.2,FPS
4975,1.67,Casual
4976,0.54,Casual
4977,4.02,FPS
4978,4.0,FPS
4979,5.66,Casual
4980,5.96,FPS
4981,5.82,RPG
4982,3.28,FPS
4983,5.05,Casual
4984,4.62,Casual
4985,3.37,FPS
4986,4.78,Casual
4987,7.58,Casual
4988,1.54,RPG
4989,7.25,FPS
4990,0.43,Casual
4991,2.47,FPS
4992,2.31,RPG
4993,5.01,FPS
4994,1.05,RPG
4995,7.06,FPS
4996,6.63,RPG
4997,5.22,FPS
4998,3.67,RPG
4999,7.46,Casual
5000,6.65,FPS
5001,3.99,Casual
5002,5.61,FPS
5003,4.54,RPG
5004,4.7,RPG
5005,2.65,RPG
5006,3.7,FPS
5007,0.62,FPS
5008,2.86,FPS
5009,5.57,Casual
5010,7.63,RPG
5011,7.7,Casual
5012,4.45,Casual
5013,4.85,Casual
5014,1.49,RPG
5015,5.56,FPS
5016,0.57,Casual
5017,2.28,FPS
5018,5.35,RPG
5019,2.48,Casual
5020,0.4,RPG
5021,6.65,FPS
5022,2.48,FPS
5023,0.5,Casual
5024,0.6,Casual
5025,2.01,Casual
5026,1.42,Casual
5027,6.19,FPS
5028,2.57,FPS
5029,6.44,FPS
5030,1.39,FPS
5031,3.94,FPS
5032,5.5,FPS
5033,5.22,RPG
5034,4.81,FPS
5035,7.4,FPS
5036,1.83,Casual
5037,3.95,FPS
5038,7.07,FPS
5039,0.62,FPS
5040,0.45,Casual
5041,1.87,RPG
5042,5.06,RPG
5043,2.08,FPS
5044,1.52,RPG
5045,3.67,FPS
5046,4.91,FPS
5047,1.99,RPG
5048,2.41,Casual
5049,4.91,FPS
5050,7.57,Casual
5051,5.4,FPS
5052,6.26,FPS
5053,2.93,FPS
5054,2.18,Casual
5055,3.63,FPS
5056,6.46,RPG
5057,3.65,FPS
5058,6.77,RPG
5059,7.91,RPG
5060,0.58,FPS
5061,0.36,Casual
5062,1.2,Casual
5063,3.07,FPS
5064,1.05,RPG
5065,6.97,FPS
5066,0.19,Casual
5067,2.53,RPG
5068,1.48,FPS
5069,7.45,Casual
5070,5.36,FPS
5071,7.3,FPS
5072,7.78,Casual
5073,3.98,FPS
5074,1.87,FPS
5075,1.55,FPS
5076,1.78,Casual
5077,5.67,FPS
5078,0.32,FPS
5079,0.41,FPS
5080,4.87,FPS
5081,5.14,Casual
5082,5.32,RPG
5083,2.98,Casual
5084,6.45,RPG
5085,4.27,FPS
5086,0.84,RPG
5087,6.38,Casual
5088,7.62,RPG
5089,0.48,Casual
5090,3.13,Casual
5091,3.9,Casual
5092,1.17,Casual
5093,6.94,RPG
5094,2.27,FPS
5095,6.26,RPG
5096,5.37,FPS
5097,4.78,FPS
5098,1.54,RPG
5099,1.77,FPS
5100,0.38,FPS
5101,1.93,RPG
5102,2.76,FPS
5103,6.67,FPS
5104,2.93,Casual
5105,6.04,FPS
5106,3.52,Casual
5107,6.28,Casual
5108,7.81,Casual
5109,1.92,FPS
5110,6.9,Casual
5111,4.97,FPS
5112,6.54,RPG
5113,5.21,RPG
5114,3.39,RPG
5115,1.82,Casual
5116,0.56,RPG
5117,4.28,RPG
5118,7.92,FPS
5119,5.9,RPG
5120,2.62,RPG
5121,6.62,RPG
5122,6.15,RPG
5123,2.25,FPS
5124,0.11,FPS
5125,0.95,RPG
5126,7.02,RPG
5127,6.69,FPS
5128,2.36,FPS
5129,2.28,RPG
5130,6.34,Casual
5131,7.5,FPS
5132,6.23,RPG
5133,4.84,Casual
5134,1.94,FPS
5135,4.21,FPS
5136,1.87,Casual
5137,6.46,FPS
5138,3.1,RPG
5139,6.67,RPG
5140,3.05,FPS
5141,6.59,FPS
5142,2.67,RPG
5143,3.52,Casual
5144,4.92,FPS
5145,0.56,RPG
5146,7.59,RPG
5147,4.59,FPS
5148,4.06,RPG
5149,6.72,FPS
5150,6.93,RPG
5151,4.18,RPG
5152,7.42,RPG
5153,0.52,FPS
5154,0.91,Casual
5155,4.77,RPG
5156,2.83,RPG
5157,3.71,Casual
5158,2.62,Casual
5159,3.24,RPG
5160,6.58,FPS
5161,4.75,Casual
5162,7.98,FPS
5163,6.3,RPG
5164,2.19,RPG
5165,2.11,Casual
5166,2.69,Casual
5167,6.75,Casual
5168,0.22,RPG
5169,1.84,RPG
5170,7.24,FPS
5171,5.12,Casual
5172,1.81,Casual
5173,1.75,Casual
